,gvkey,sich,insbnk,understatement,option,p_aaer,new_p_aaer,misstate,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f
4002,62510,2082.0,0,0,0,2620.5,26206.0,0,359.0,123.3,1451.7,659.1,124.9,393.9,54.075,211.4,147.5,157.4,118.1,43.3,110.6,6.5,87.7,361.7,604.7,43.3,1401.7,0.0,590.0,75.8,938.7,0.0,27.0,-6.1,32.4,11.96
4003,62511,7372.0,0,0,0,2620.5,26206.0,0,13.991,1.903,19.644,4.479,7.275,5.497999999999998,9.454,0.0,0.0,0.0,3.887,-17.232,0.0,0.0,4.949,15.165,15.165,-17.232,13.772,0.0,-53.167,5.332000000000002,37.986,0.467,0.0,0.21600000000000005,0.0,2.09
4004,62512,7812.0,0,0,0,2620.5,26206.0,0,0.56,0.607,2.7910000000000004,0.484,0.295,0.0,30.004,0.615,0.0,0.257,0.119,-11.876,0.0,0.0,0.0,2.05,2.307,-11.876,2.6180000000000003,0.0,-36.901,0.171,0.0,5.527,0.0,0.0,2.383,0.51
4005,62516,3350.0,0,0,0,2620.5,26206.0,0,160.655,42.394,776.706,192.185,13.388,584.381,20.513,7.815,321.3520000000001,321.446,44.433,-13.702,75.217,0.0,0.0,94.275,535.604,-13.702,562.337,25.0,23.566,68.477,654.922,25.0,0.0,-10.031,31.815,13.36
4006,62525,2836.0,0,0,0,2620.5,26206.0,0,8.806000000000003,0.979,12.035,10.763,8.417,8.706,32.06,0.0,0.0,0.0,0.486,-9.083,0.0,1.774,5.31,1.272,1.272,-9.083,1.274,0.0,-91.632,0.008,0.39,8.147,0.0,0.0,0.0,4.5
4007,62549,3812.0,0,0,0,2620.5,26206.0,0,22.92,2.085,33.163000000000004,26.246,11.241,18.889,10.961,0.087,0.0,2.697,1.366,-6.261,4.124,0.0,0.0,4.22,6.917000000000002,-6.261,13.712,0.0,-8.341000000000001,6.51,32.707,13.315,0.0,0.0,0.224,5.95
4008,62551,3826.0,0,0,0,2620.5,26206.0,0,13.135,2.588,15.81,-0.464,9.054,11.84,45.02,2.987,12.511,9.742,1.511,-7.251,1.767,0.0,8.5,6.279,16.274,-7.251,5.416,0.0,-35.441,2.164,17.364,0.004,0.0,-0.012,0.903,0.31
4009,62553,3357.0,0,0,0,2620.5,26206.0,0,28.812,5.537000000000001,42.798,27.865,2.088,34.926,55.431,8.272,0.0,0.0,1.058,-6.729,14.084,0.0,0.0,14.607,14.933,-6.729,19.578,0.0,27.865,12.193,60.405,0.295,0.0,2.297,0.363,1.18
4010,62555,8200.0,0,0,0,2620.5,26206.0,0,9.414,2.352,55.216,49.572,5.136,16.539,23.675,0.121,0.0,0.158,3.613,-4.167,0.0,0.0,0.0,5.267,5.625,-4.167,3.61,0.019,-54.393,3.663,31.425,1.757,0.0,-0.4,0.043,1.23
4011,62556,3826.0,0,0,0,2620.5,26206.0,0,544.623,216.89,1542.8970000000004,495.436,13.238,3055.066,37.49800000000001,199.798,373.523,549.225,75.723,-44.098,271.92,5.941,0.0,416.6880000000001,1041.598,-44.098,1459.9489999999996,0.0,37.737,246.41,3302.658,0.0,0.0,-3.837,86.538,2.84
4012,62559,3674.0,0,0,0,2620.5,26206.0,0,46.169,5.989,145.127,127.822,4.874,66.52,24.844,0.0,0.339,7.396,7.0379999999999985,-19.692,25.295,0.0,0.0,9.909,17.305,-19.692,99.225,0.0,-21.873,11.597,72.062,22.839,0.0,-12.59,0.5589999999999999,12.85
4013,62562,4955.0,0,0,0,2620.5,26206.0,0,46.245,30.658,161.66899999999995,43.182,0.912,144.511,39.611,60.357,4.0,11.225,6.834,-48.163,5.666,0.0,0.0,106.77,118.319,-48.163,109.495,0.003,-60.999,37.316,174.05,2.742,0.0,0.7120000000000001,12.84,0.3797
4014,62571,7372.0,0,0,0,2620.5,26206.0,0,21.554,3.292,68.22399999999999,43.647,5.269,46.519,11.933,1.85,1.0,10.52,6.645,1.214,0.0,22.479,0.0,14.057,24.577,1.214,13.268,0.0,-9.743,15.044,53.435,2.258,0.0,0.404,0.531,11.31
4015,62582,7310.0,0,0,0,2620.5,26206.0,0,26.401,2.82,48.706,13.51,20.582,12.744000000000002,30.091,1.215,0.965,18.635,5.487,-33.244,2.6060000000000003,0.0,5.655,15.635,35.196,-237.803,12.604,0.0,-315.649,2.585,26.892,0.127,0.0,0.275,3.169,1.6
4016,62590,5700.0,0,0,0,2620.5,26206.0,0,193.553,43.99,317.94,198.709,45.42,356.6280000000001,21.55,0.89,0.0,33.216,16.32,20.202,131.344,0.0,0.0,76.172,119.231,20.202,181.692,0.0,66.764,0.0,568.472,6.3889999999999985,10.082,12.916,1.844,27.0
4017,62592,8741.0,0,0,0,2620.5,26206.0,0,0.956,0.004,1.023,0.946,0.916,0.0,2.915,0.0,0.0,0.0,0.0,-0.329,0.0,0.0,0.0,0.077,0.077,-0.329,0.0,0.0,-3.287,0.0,0.0,0.0,0.0,0.0,0.0,0.23
4018,62597,3577.0,0,0,0,2620.5,26206.0,0,48.163,5.885,55.904,17.116,4.424,62.777,67.93,9.633,0.0,0.0,2.232,-5.547999999999999,12.012,0.0,0.0,29.788,29.788,-5.547999999999999,1.949,9.0,-14.446,27.879,67.789,0.001,0.0,0.003,0.418,0.6
4019,62599,7370.0,0,0,0,2620.5,26206.0,0,16103.0,1844.0,33664.0,11023.0,2390.0,16107.0,3414.167,1164.0,302.0,3274.0,1870.0,-14170.0,4673.0,0.0,0.0,10169.0,20807.0,-16198.0,9044.0,1834.0,-10713.0,4594.0,21294.0,2053.0,0.0,-5734.0,518.0,5.73
4020,62602,7372.0,0,0,0,2620.5,26206.0,0,312.08,5.667999999999998,474.87,380.77,244.537,220.576,126.204,0.0,0.0,0.0,46.737,-189.768,11.289,0.2,134.793,54.262,93.656,-189.768,82.958,0.0,-80.075,50.598,329.6980000000001,17.51,0.907,-3.091,0.0,7.72
4021,62607,7372.0,0,0,0,2620.5,26206.0,0,5.0710000000000015,0.911,7.028,2.8560000000000003,1.749,3.055,6.77,0.154,0.0,0.194,0.57,0.7390000000000001,0.3670000000000001,0.0,0.0,3.76,4.172,0.7390000000000001,2.96,0.0,-7.198,2.68,16.304000000000002,0.0,0.0,-0.413,0.055,0.4
4022,62612,3829.0,0,0,0,2620.5,26206.0,0,3.39,0.7090000000000001,4.339,0.025,0.5,4.563,3.61,0.595,0.745,1.64,0.546,-2.761,1.4580000000000002,0.0,0.0,1.5319999999999998,3.189,-2.761,3.625,1.125,-7.155,1.406,8.145,0.005,0.0,1.194,0.2,1.16
4023,62618,4941.0,0,0,0,2620.5,26206.0,0,2.479,1.298,22.721,19.234,0.516,4.896,3.92,0.35600000000000004,0.5,1.214,1.307,2.765,0.32,0.012,0.0,2.153,3.457,2.765,26.78,0.03,7.632999999999999,1.3230000000000002,11.027,0.211,0.0,0.0,0.1,11.34
4024,62621,4955.0,0,0,0,2620.5,26206.0,0,0.022,0.0,0.214,-0.434,0.0,1.455,254.621,0.325,0.0,0.0,0.0,-7.08,0.0,0.0,0.0,0.648,0.648,-11.122,0.0,0.0,-14.871,0.022,0.001,1.376,0.0,0.0,0.01,0.018000000000000002
4025,62626,9995.0,0,0,0,2620.5,26206.0,0,0.0,0.009000000000000001,0.0,-0.009000000000000001,0.0,0.0,12.492,0.0,0.0,0.0,0.0,-0.295,0.0,0.0,0.0,0.009000000000000001,0.009000000000000001,-0.295,0.0,0.0,-15.741,0.0,0.0,0.2,0.0,0.0,0.0,0.035
4026,62631,5065.0,0,0,0,2620.5,26206.0,0,564.141,47.658,797.778,117.876,39.621,945.087,136.122,32.43,68.64,340.515,24.596,55.198,215.58900000000003,0.705,0.0,237.726,640.563,55.198,305.829,39.339,92.496,308.931,1153.152,0.28600000000000003,56.682,30.602,24.596,8.0
4027,62632,2836.0,0,0,0,2620.5,26206.0,0,37.036,2.1,52.023,32.413000000000004,34.995,59.445,20.013,0.16899999999999998,8.184,12.591,1.756,-59.838,0.0,0.0,11.497,5.127000000000002,18.118,-59.838,16.168,1.492,-159.792,1.867,8.308,16.955,0.0,0.0,0.82,4.57
4028,62634,7370.0,0,0,0,2620.5,26206.0,0,1051.533,13.218,2379.346,1967.017,926.427,90.511,575.52,0.0,0.0,0.0,130.575,-92.788,0.0,629.273,553.795,358.517,382.323,-92.788,250.029,0.0,-40.986,68.648,717.422,83.875,12.943,10.963,0.0,17.74
4029,62640,3663.0,0,0,0,2620.5,26206.0,0,569.693,144.841,4389.929,568.9680000000002,159.94899999999996,678.5930000000002,336.615,136.616,115.0,2226.525,192.8,-216.781,98.179,190.306,0.0,581.549,3020.38,-196.46,2623.699,781.9,-2202.923,217.898,1069.575,16.531,34.516,-9.709,206.931,2.99
4030,62649,4899.0,0,0,0,2620.5,26206.0,0,15.509,3.951,53.487,29.163,5.127000000000002,20.383,8.62,8.101,2.374,7.039,4.143,0.201,0.0,0.0,0.0,16.869,24.324,-0.21600000000000005,26.868,0.0,-5.566,9.468,46.643,8.037,1.101,0.875,1.34,7.65
4031,62655,2020.0,0,0,0,2620.5,26206.0,0,1482.184,472.206,6731.897,1475.88,78.26,4648.562,43.93600000000001,96.972,2203.725,3556.13,154.887,115.593,440.247,0.0,0.0,1174.963,5256.017,109.83,2038.428,0.0,513.2959999999998,779.199,6230.116,50.599,33.582,83.73899999999998,138.768,68.2
4032,62663,3663.0,0,0,0,2620.5,26206.0,0,0.003,0.486,0.005,-1.3869999999999998,0.0,0.001,12.56,0.032,0.0,0.0,0.04,-0.752,0.0,0.0,0.0,1.392,1.392,-0.752,0.004,0.0,-6.54,0.0,0.003,0.037000000000000005,0.0,0.0,0.004,0.06
4033,62666,7373.0,0,0,0,2620.5,26206.0,0,11.374,0.231,13.509,2.906,7.865,3.867,8.914,2.0,0.0,3.0,0.386,0.21,0.0,0.0,0.0,5.363,10.603,0.21,3.555,0.0,-31.971,3.194,10.939,0.041,0.0,0.013,2.067,3.5
4034,62667,5661.0,0,0,0,2620.5,26206.0,0,536.5,73.5,1069.2,467.0,92.3,1925.0,22.253,75.4,3.3,245.1,102.9,45.4,339.5,0.0,0.0,291.2,595.5,45.4,1162.0,0.0,453.1,0.0,2913.7,20.4,0.0,27.6,30.6,58.2
4035,62672,7990.0,0,0,0,2620.5,26206.0,0,0.66,0.605,1.57,0.636,0.05,2.587,15.594,0.162,0.0,0.041,0.106,-0.07200000000000001,0.194,0.002,0.0,0.767,0.8079999999999999,-0.07200000000000001,0.387,0.126,-24.384,0.402,3.896,0.0,0.0,0.0,0.018000000000000002,0.07
4036,62675,4955.0,0,0,0,2620.5,26206.0,0,0.129,0.915,1.043,-3.015,0.002,0.75,16.967,1.275,1.4069999999999998,1.14,0.172,-2.419,0.0,0.0,0.0,2.739,3.879,-2.419,1.236,0.179,-14.463,0.118,0.508,0.058,0.0,0.0,0.273,0.3
4037,62683,2836.0,0,0,0,2620.5,26206.0,0,2.583,1.129,6.52,5.067,2.266,2.0,34.759,0.012,0.0,0.025,0.446,-7.915,0.0,0.0,0.0,1.4280000000000002,1.453,-7.915,5.181,0.0,-25.815,0.223,0.0,0.001,0.0,0.0,0.003,0.85
4038,62686,3290.0,0,0,0,2620.5,26206.0,0,76.502,3.572,159.029,136.942,37.547,72.199,14.95,0.0,0.0,0.0,6.776,26.198,15.409,0.0,6.0,11.127,22.087,26.198,112.611,0.0,81.82600000000002,22.157,137.226,4.335,2.3040000000000003,14.483,0.001,39.16
4039,62688,3844.0,0,0,0,2620.5,26206.0,0,77.267,8.375,89.73299999999998,61.42,13.378,45.269,13.539,2.059,0.0,0.229,3.685,7.523,27.104,0.0,1.992,27.633000000000006,28.313,7.523,16.652,0.0,-3.458,27.239,74.331,2.531,0.21,-4.5710000000000015,0.289,29.79
4040,62694,5812.0,0,0,0,2620.5,26206.0,0,2.488,4.079,14.847,1.474,0.97,50.913,4.454,1.908,0.35100000000000003,1.633,1.702,-3.019,0.458,0.0,0.0,10.068,12.944,-3.019,18.701,0.001,-12.811,0.976,57.529,0.0,0.0,-1.001,0.5,0.4
4041,62700,2834.0,0,0,0,2620.5,26206.0,0,26.253,5.9289999999999985,42.507,24.369,19.503,3.984,9.424,5.924,0.6,5.252999999999999,0.231,-4.799,1.581,0.0,12.16,12.885,18.138,12.613,0.096,0.0,-11.074000000000002,4.6610000000000005,16.072,2.661,0.0,0.0,0.163,6.9
4042,62701,7373.0,0,0,0,2620.5,26206.0,0,0.27,0.89,0.515,-1.39,0.001,0.598,15.557,0.392,0.0,0.002,0.064,-2.489,0.204,0.0,0.0,1.658,1.66,-2.489,0.326,0.245,-5.169,0.065,0.7709999999999999,0.0,0.0,0.0,0.307,0.15
4043,62702,3578.0,0,0,0,2620.5,26206.0,0,0.7020000000000001,0.14,0.928,0.344,0.028,3.731,40.231,0.225,28.242,0.0,0.6759999999999999,-3.676,0.1,0.0,0.0,0.584,0.584,-2.318,4.64,0.0,-66.542,0.46,1.286,0.0,0.0,0.0,0.116,0.055
4044,62703,7370.0,0,0,0,2620.5,26206.0,0,2.714,0.08,3.087,2.602,1.146,0.238,6.0710000000000015,0.0,0.407,0.204,0.053,-1.726,0.0,0.0,0.0,0.235,0.485,-1.68,0.273,0.0,-3.435,0.317,0.6559999999999999,0.0,0.0,0.0,0.015,1.5
4045,62710,5812.0,0,0,0,2620.5,26206.0,0,3.346,3.134,17.205,0.526,0.981,27.269,3.723,4.802,3.309,0.0,1.715,-3.568,0.4,1.064,0.0,11.441,16.679000000000002,-3.568,14.837,0.0,-21.248,1.658,34.16,1.3159999999999998,0.0,0.0,2.5610000000000004,1.6
4046,62715,5065.0,0,0,0,2620.5,26206.0,0,2.755,0.58,3.131,2.43,1.832,2.729,11.579,0.006999999999999999,0.0,0.0,0.083,-0.305,0.0,0.0,0.462,0.701,0.701,-0.305,0.03,0.0,-5.3370000000000015,0.8059999999999999,3.321,0.475,0.0,-0.093,0.002,0.34
4047,62723,7370.0,0,0,0,2620.5,26206.0,0,17.709,1.959,25.589,-3.39,4.814,21.106,64.626,0.059,2.5,0.052000000000000005,6.86,-13.413,0.0,1.367,0.0,24.656,28.979,-13.413,8.861,0.0,-61.577,0.818,31.59,0.025,0.0,0.0,0.136,0.31
4048,62728,3845.0,0,0,0,2620.5,26206.0,0,12.188,0.325,12.809,10.898,10.728,2.77,8.422,0.0,0.0,0.0,0.228,-11.995,1.339,0.0,7.997999999999998,1.911,1.911,-11.995,1.238,0.0,-46.072,0.032,2.718,0.026,0.0,0.0,0.0,2.18
4049,62733,7363.0,0,0,0,2620.5,26206.0,0,88.05799999999998,5.274,123.175,39.492,6.443,452.105,15.914,30.0,0.0,0.0,7.645,-32.101,0.0,0.0,0.0,71.49600000000002,83.68299999999998,-33.895,55.59,0.0,2.908,70.444,567.448,0.21600000000000005,0.555,11.658,2.529,1.9999
4050,62739,6200.0,1,0,0,2620.5,26206.0,0,0.784,1.935,2.787,-4.524,0.635,12.696,68.282,0.32299999999999995,0.0,4.712,0.915,-12.421,0.0,0.16,0.0,2.318,7.0710000000000015,-11.755,3.032,0.24,-84.425,0.005,2.489,1.8,0.0,0.0,0.627,0.15
4051,62742,3559.0,0,0,0,2620.5,26206.0,0,3.703,0.777,4.988,1.368,0.465,0.635,2.464,0.6920000000000001,0.0,0.8109999999999999,0.006,0.131,1.209,0.0,0.0,2.675,3.62,0.131,1.291,0.0,-0.046,1.836,0.8759999999999999,0.0,0.0,-0.03,0.004,0.77
4052,62748,5944.0,0,0,0,2620.5,26206.0,0,182.049,56.695,252.348,113.684,2.741,196.357,14.61,40.527,0.0,5.14,10.217,10.08,173.93099999999995,0.0,0.0,128.852,138.664,10.08,106.965,0.0,38.87,1.189,338.911,0.433,3.2260000000000004,5.38,6.902,15.6
4053,62750,3661.0,0,0,0,2620.5,26206.0,0,3.255,1.332,4.188,-23.576,0.146,6.872999999999998,11.814,4.646,0.0,0.721,0.419,-0.853,1.446,0.0,0.0,17.969,18.69,-38.077,3.314,9.074,-57.31,1.663,11.811,0.122,0.0,0.0,0.472,0.51
4054,62768,7371.0,0,0,0,2620.5,26206.0,0,7.776,0.674,9.274,3.5460000000000003,0.07200000000000001,17.823,5.483,4.53,0.0,0.056,0.43,-0.69,3.536,0.0,0.0,5.63,5.728,-0.69,2.742,0.0,0.908,3.584,22.672,0.108,0.0,-0.433,0.35100000000000003,1.4
4055,62784,2835.0,0,0,0,2620.5,26206.0,0,1514.6170000000004,25.237,1907.734,1568.237,1474.868,447.73800000000006,224.29,17.535999999999998,0.0,118.432,100.054,-192.005,0.0,0.0,1438.875,203.163,339.497,-192.005,266.262,0.0,-908.241,18.36,246.216,228.871,0.0,0.0,9.371,24.51
4056,62804,3652.0,0,0,0,2620.5,26206.0,0,123.507,12.964,163.506,124.424,74.999,156.245,32.833,2.9760000000000004,0.0,3.72,10.443,9.033,11.142,0.0,0.0,33.618,39.082,9.033,73.03699999999998,0.0,61.21,30.328000000000007,216.797,4.067,3.717,5.221,0.5770000000000001,7.99
4057,62805,3826.0,0,0,0,2620.5,26206.0,0,16.031,2.228,39.096,36.849,14.458,10.672,121.925,0.019,0.0,0.0,3.516,-12.853,0.0,0.166,13.829,2.247,2.247,-12.853,4.884,0.0,-34.872,1.349,0.29,0.044,0.0,0.0,0.006999999999999999,0.39
4058,62808,7370.0,0,0,0,2620.5,26206.0,0,0.61,0.8420000000000001,2.639,0.138,0.091,2.803,23.416,1.15,0.0,0.0,0.313,-1.12,0.025,0.0,0.0,2.394,2.501,-1.12,0.461,0.0,-5.765,0.404,3.842,0.05,0.0,0.0,0.097,0.18
4059,62809,2836.0,0,0,0,2620.5,26206.0,0,17.192,1.271,49.739,38.879,14.657,17.034000000000002,21.273000000000003,1.3019999999999998,0.0,0.294,3.389,-42.646,0.647,0.0,8.547,5.759,10.86,-42.646,9.352,0.0,-111.471,0.905,0.69,18.337,0.0,0.0,0.14300000000000002,8.85
4060,62811,5045.0,0,0,0,2620.5,26206.0,0,47.959,8.252,56.015,22.037,1.66,324.378,6.555,9.44,0.0,0.0,1.414,5.359,6.396,0.0,0.076,27.73,33.978,5.359,14.925,0.0,-18.922,38.687,365.28,0.163,0.0,0.086,0.97,2.3
4061,62819,2834.0,0,0,0,2620.5,26206.0,0,0.061,0.213,0.061,-0.317,0.06,0.191,8.343,0.005,0.0,0.16,0.013,-0.202,0.0,0.0,0.0,0.218,0.378,-0.202,0.0,0.0,-13.239,0.0,0.012,0.0,0.0,0.0,0.014,0.24
4062,62821,2834.0,0,0,0,2620.5,26206.0,0,23.165,1.612,40.477,38.098,16.922,0.878,13.955,0.0,0.0,0.0,0.767,-9.014,1.811,14.425,15.079,2.379,2.379,-9.014,2.4730000000000003,0.0,-34.536,3.347,5.997000000000001,35.94,0.0,0.0,0.0,26.5
4063,62822,3651.0,0,0,0,2620.5,26206.0,0,34.892,5.876,45.636,9.111,14.15,145.037,5.848,18.506,0.0,0.264,0.758,0.868,11.886,0.0,4.005,29.896,31.648000000000003,0.868,12.291,0.0,-62.18,4.109,159.871,1.75,0.0,0.722,1.155,4.49
4064,62823,7389.0,0,0,0,2620.5,26206.0,0,50.92100000000001,4.788,154.35299999999995,105.136,12.856,79.582,13.061,4.333,0.0,23.833,8.916,16.469,0.0,0.0,0.0,22.155,49.217,16.469,23.637,0.0,30.092,34.379,166.359,20.959,0.0,11.445,4.518,32.8
4065,62824,3674.0,0,0,0,2620.5,26206.0,0,680.686,31.074,2015.509,1232.559,352.26199999999994,118.135,335.934,91.415,166.481,557.38,212.433,-24.757,205.352,5.132999999999999,0.971,224.919,782.95,-24.757,1860.929,0.0,102.281,70.189,610.306,0.0,10.231,26.2,30.736,7.7
4066,62826,2834.0,0,0,0,2620.5,26206.0,0,59.36600000000001,0.6709999999999999,65.782,55.085,58.466,44.96,18.53,0.0,0.0,0.0,1.619,-27.572,0.0,0.319,18.898,10.697,10.697,-27.572,14.583,0.0,-113.026,0.0,15.845999999999998,5.718,0.0,0.0,0.001,5.12
4067,62829,7990.0,0,0,0,2620.5,26206.0,0,4.997,0.249,8.942,2.843,3.384,7.539,7.8370000000000015,0.091,0.08900000000000001,1.72,0.701,0.915,0.449,0.0,0.244,2.9130000000000003,4.633,0.915,5.143,1.466,-11.292,0.665,12.001,0.0,0.0,-0.265,0.161,0.35
4068,62832,5500.0,0,0,0,2620.5,26206.0,0,54.81100000000001,9.319,81.848,17.947,4.295,312.34,7.767,35.376,3.429,12.965,0.8690000000000001,2.09,32.674,0.8909999999999999,0.0,50.92100000000001,63.9,2.68,11.121,0.001,-20.017,15.879,375.115,0.0,0.0,-0.29100000000000004,2.505,0.8
4069,62836,2200.0,0,0,0,2620.5,26206.0,0,325.879,46.38399999999999,1232.214,-48.862,46.453,608.371,32.004,1089.428,80.97,9.802,68.5,-247.561,115.953,0.0,18.222,1198.215,1281.076,-247.561,985.512,0.0,-292.904,125.649,815.566,0.0,1.62,-25.803,100.906,0.75
4070,62844,4011.0,0,0,0,2620.5,26206.0,0,297.775,32.389,1324.966,1219.352,209.894,120.995,86.711,0.0,0.0,0.0,43.132,64.277,4.119,3.855,165.857,103.732,103.732,64.277,1253.163,0.0,216.981,8.125,259.469,0.0,7.9129999999999985,11.963,0.251,8.4
4071,62846,2836.0,0,0,0,2620.5,26206.0,0,9.276,2.037,32.501999999999995,4.714,5.509,31.261,13.769,1.445,0.0,1.806,5.02,-16.73,1.7180000000000002,0.0,2.31,9.764,27.788,-16.73,32.509,0.0,-82.243,1.152,19.254,12.283,0.0,0.081,0.086,4.03
4072,62854,4813.0,0,0,0,2620.5,26206.0,0,2.997,1.705,5.407,2.356,0.324,8.368,136.89600000000002,0.5,0.0,0.44,0.449,-5.5520000000000005,0.0,0.823,0.0,2.611,3.051,-8.685,1.177,0.0,-21.74,0.607,5.2189999999999985,1.793,0.0,0.0,0.041,0.035
4073,62860,2834.0,0,0,0,2620.5,26206.0,0,65.455,1.284,78.044,15.781,59.534,22.328000000000007,16.753,0.6679999999999999,0.0,0.456,2.192,-27.925,0.0,0.0,2.065,9.637,10.488,-27.925,21.746,51.775,-81.113,5.403,10.666,59.858,0.0,0.0,0.14300000000000002,4.3
4074,62865,3714.0,0,0,0,2620.5,26206.0,0,353.657,107.382,1164.843,-142.33700000000005,9.205,925.629,25.317,32.674,93.551,799.752,68.317,-170.84400000000005,107.674,0.0,0.0,275.15,1307.18,-170.84400000000005,689.6389999999999,0.0,-145.178,183.962,1244.42,0.209,5.908,-74.899,74.98,1.71
4075,62870,4400.0,0,0,0,2620.5,26206.0,0,73.904,9.302,655.712,291.726,32.624,95.568,36.254,4.54,1.075,300.555,32.888000000000005,-6.922999999999999,0.0,0.0,0.67,30.729,363.986,-6.922999999999999,570.984,0.0,-45.919,37.415,182.625,0.083,0.601,-3.317,27.754,7.55
4076,62874,3845.0,0,0,0,2620.5,26206.0,0,12.24,1.058,14.455,12.604,11.25,0.0,22.098000000000006,0.0,0.0,0.0,0.754,-17.242,0.0,0.78,1.01,1.692,1.851,-17.242,6.03,0.0,-90.93,0.232,0.0,10.498,0.0,0.0,0.0,4.65
4077,62884,2741.0,0,0,0,2620.5,26206.0,0,2.891,0.329,4.944,2.52,2.227,2.11,5.6160000000000005,0.5329999999999999,0.0,0.1,0.523,-1.845,0.238,0.0,0.0,2.324,2.424,-1.845,1.963,0.0,-7.1960000000000015,0.218,6.891,0.637,0.0,0.0,0.038,0.7
4078,62897,3089.0,0,0,0,2620.5,26206.0,0,366.1,96.5,845.7,126.6,18.4,320.8,58.13399999999999,91.6,148.8,276.1,49.9,61.5,132.2,31.3,0.0,352.3,719.1,61.5,948.7,0.0,221.3,133.3,1114.4,3.7,0.0,20.7,24.6,19.25
4079,62911,2836.0,0,0,0,2620.5,26206.0,0,160.714,1.765,174.946,167.18200000000004,157.737,22.599,19.945,0.0,1.0,5.391,1.203,-16.014,0.0,0.0,151.645,2.373,7.7639999999999985,-16.014,16.448,0.0,-66.78399999999999,2.401,0.116,102.726,0.0,0.0,0.18,21.5
4080,62913,2835.0,0,0,0,2620.5,26206.0,0,42.532,3.26,48.195,26.334,29.603,10.728,16.755,0.0,1.0,1.0,1.511,-6.481,5.547999999999999,0.407,8.977,15.627,21.861,-6.481,8.79,0.0,-61.968,5.695,34.197,3.358,0.0,0.117,0.01,40.8
4081,62921,2836.0,0,0,0,2620.5,26206.0,0,331.515,1.539,346.35,310.393,319.982,22.249,30.348000000000006,2.087,3.483,3.6,2.651,-36.91,0.0,0.0,156.094,24.761,35.957,-36.91,20.216,0.0,-107.459,9.949,41.242,179.486,0.0,0.12,0.316,51.31
4082,62922,5331.0,0,0,0,2620.5,26206.0,0,223.11900000000003,15.244000000000002,352.158,319.643,147.798,350.421,52.13,0.04,0.0,1.6369999999999998,12.354,48.44300000000001,66.528,5.235,147.566,28.817,32.515,48.44300000000001,144.437,0.0,163.489,4.907,578.269,11.462,0.0,31.438,0.092,38.25
4083,62923,3844.0,0,0,0,2620.5,26206.0,0,58.462,4.027,82.911,64.72800000000001,37.562,11.663,16.259,0.249,0.0,0.203,7.501,-5.109,3.746,0.0,31.684,17.98,18.183,-5.109,34.855,0.0,-121.792,16.131,69.908,1.916,0.0,0.0,0.076,8.74
4084,62924,7370.0,0,0,0,2620.5,26206.0,0,1.597,0.742,4.099,-7.8610000000000015,0.919,0.691,11.332,2.191,0.0,0.0,2.047,-14.039,0.0,0.0,0.0,3.836,3.836,-21.322,2.467,2.45,-101.016,0.5760000000000001,1.079,2.524,0.0,0.0,3.312,0.71
4085,62928,7011.0,0,0,0,2620.5,26206.0,0,31.293000000000006,3.358,318.955,188.734,21.333,50.88800000000001,11.975,2.216,4.02,118.041,10.335,-15.402,2.535,0.385,0.0,9.475,130.221,-15.402,306.434,0.0,9.206,1.328,75.536,0.002,0.0,-5.432,10.225,6.85
4086,62929,4812.0,0,0,0,2620.5,26206.0,0,301.776,176.769,2370.42,-299.2990000000001,66.256,445.732,78.863,55.471,799.905,2237.374,180.1,-149.497,34.331,0.0,21.016,407.256,2644.63,-155.077,1368.8829999999996,0.0,-967.457,152.649,1073.362,4.596,0.0,0.0,164.293,28.25
4087,62948,3842.0,0,0,0,2620.5,26206.0,0,31.666,2.142,47.478,37.38,1.001,18.071,5.324,1.686,0.0,3.0,2.528,3.46,19.597,0.0,0.0,5.33,10.098,3.46,22.647,0.0,18.226,10.503,46.599,2.285,0.018000000000000002,1.987,0.4270000000000001,16.6
4088,62954,3845.0,0,0,0,2620.5,26206.0,0,20.847,1.781,46.86,39.509,14.921,4.937,13.63,0.419,0.0,1.439,1.949,-5.135,2.2030000000000003,0.0,14.895,5.912000000000001,7.351,-5.135,6.847,0.0,-68.024,3.284,15.337,3.753,0.0,0.0,0.247,18.31
4089,62956,3576.0,0,0,0,2620.5,26206.0,0,18.958,5.07,30.767,16.477999999999998,9.468,52.258,12.388,3.503,0.0,0.046,3.622,-12.97,1.5590000000000002,4.926,0.0,13.85,14.289,-12.97,4.625,0.0,-28.22,7.796,59.21,0.0,1.528,-0.163,0.521,2.02
4090,62957,4513.0,0,0,0,2620.5,26206.0,0,26.32,4.521,133.079,78.946,0.377,92.433,10.124,0.033,5.549,28.202,15.28,5.194,6.704,0.0,0.0,11.54,54.133,5.194,187.32,0.0,27.462,16.807000000000002,140.498,0.084,0.0,4.803,1.668,8.24
4091,62960,3845.0,0,0,0,2620.5,26206.0,0,8.743,1.548,11.309,3.582,2.629,5.327000000000001,36.507,0.695,0.0,0.032,0.45,-10.247,3.215,0.0,0.0,7.695,7.727,-10.247,5.144,0.0,-164.168,2.33,14.153,5.723,0.0,0.0,0.018000000000000002,1.17
